family,dimension,item_id,prompt_id,run_id,0.6,1.0,1.5,1.7,2.0,4.0,7.0,8.0,12.0,14.0,27.0,32.0
qwen3,Individualism,12,1,2,50.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,12,1,3,50.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,121,1,1,100.0,,,50.0,,25.0,,50.0,,50.0,,50.0
qwen3,Individualism,121,1,2,100.0,,,50.0,,25.0,,50.0,,50.0,,50.0
qwen3,Individualism,121,1,3,100.0,,,50.0,,25.0,,50.0,,50.0,,50.0
qwen3,Individualism,122,1,1,100.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,122,1,2,100.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,122,1,3,100.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,123,1,1,0.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,123,1,2,0.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,123,1,3,0.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,126,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,126,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,126,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,127,1,1,25.0,,,75.0,,75.0,,75.0,,25.0,,75.0
qwen3,Individualism,127,1,2,25.0,,,75.0,,75.0,,75.0,,25.0,,75.0
qwen3,Individualism,127,1,3,25.0,,,75.0,,75.0,,75.0,,25.0,,75.0
qwen3,Individualism,128,1,1,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,128,1,2,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,128,1,3,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,129,1,1,50.0,,,100.0,,100.0,,50.0,,100.0,,100.0
qwen3,Individualism,129,1,2,50.0,,,100.0,,100.0,,50.0,,100.0,,100.0
qwen3,Individualism,129,1,3,50.0,,,100.0,,100.0,,50.0,,100.0,,100.0
qwen3,Individualism,130,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,130,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,130,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,131,1,1,0.0,,,25.0,,50.0,,25.0,,25.0,,50.0
qwen3,Individualism,131,1,2,0.0,,,25.0,,50.0,,25.0,,25.0,,50.0
qwen3,Individualism,131,1,3,0.0,,,25.0,,50.0,,25.0,,25.0,,50.0
qwen3,Individualism,134,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,134,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,134,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,135,1,1,100.0,,,100.0,,100.0,,75.0,,25.0,,75.0
qwen3,Individualism,135,1,2,100.0,,,100.0,,100.0,,75.0,,25.0,,75.0
qwen3,Individualism,135,1,3,100.0,,,100.0,,100.0,,75.0,,25.0,,75.0
qwen3,Individualism,136,1,1,75.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,136,1,2,75.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,136,1,3,75.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,138,1,1,25.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,138,1,2,25.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,138,1,3,25.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,139,1,1,0.0,,,25.0,,25.0,,25.0,,25.0,,25.0
qwen3,Individualism,139,1,2,0.0,,,25.0,,25.0,,25.0,,25.0,,25.0
qwen3,Individualism,139,1,3,0.0,,,25.0,,25.0,,25.0,,25.0,,25.0
qwen3,Individualism,140,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,140,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,140,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,145,1,1,25.0,,,100.0,,0.0,,0.0,,0.0,,25.0
qwen3,Individualism,145,1,2,25.0,,,100.0,,0.0,,0.0,,0.0,,25.0
qwen3,Individualism,145,1,3,25.0,,,100.0,,0.0,,0.0,,0.0,,25.0
qwen3,Individualism,147,1,1,0.0,,,100.0,,0.0,,50.0,,50.0,,100.0
qwen3,Individualism,147,1,2,0.0,,,100.0,,0.0,,50.0,,50.0,,100.0
qwen3,Individualism,147,1,3,0.0,,,100.0,,0.0,,50.0,,50.0,,100.0
qwen3,Individualism,149,1,1,50.0,,,100.0,,25.0,,50.0,,0.0,,25.0
qwen3,Individualism,149,1,2,50.0,,,100.0,,25.0,,50.0,,0.0,,25.0
qwen3,Individualism,149,1,3,50.0,,,100.0,,25.0,,50.0,,0.0,,25.0
qwen3,Individualism,15,1,1,0.0,,,0.0,,0.0,,0.0,,25.0,,25.0
qwen3,Individualism,15,1,2,0.0,,,0.0,,0.0,,0.0,,25.0,,25.0
qwen3,Individualism,15,1,3,0.0,,,0.0,,0.0,,0.0,,25.0,,25.0
qwen3,Individualism,151,1,1,50.0,,,100.0,,75.0,,100.0,,100.0,,75.0
qwen3,Individualism,151,1,2,50.0,,,100.0,,75.0,,100.0,,100.0,,75.0
qwen3,Individualism,151,1,3,50.0,,,100.0,,75.0,,100.0,,100.0,,75.0
qwen3,Individualism,152,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,152,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,152,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,158,1,1,50.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,158,1,2,50.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,158,1,3,50.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,159,1,1,25.0,,,100.0,,75.0,,100.0,,75.0,,50.0
qwen3,Individualism,159,1,2,25.0,,,100.0,,75.0,,100.0,,75.0,,50.0
qwen3,Individualism,159,1,3,25.0,,,100.0,,75.0,,100.0,,75.0,,50.0
qwen3,Individualism,16,1,1,25.0,,,100.0,,50.0,,25.0,,25.0,,25.0
qwen3,Individualism,16,1,2,25.0,,,100.0,,50.0,,25.0,,25.0,,25.0
qwen3,Individualism,16,1,3,25.0,,,100.0,,50.0,,25.0,,25.0,,25.0
qwen3,Individualism,163,1,1,0.0,,,100.0,,100.0,,75.0,,100.0,,75.0
qwen3,Individualism,163,1,2,0.0,,,100.0,,100.0,,75.0,,100.0,,75.0
qwen3,Individualism,163,1,3,0.0,,,100.0,,100.0,,75.0,,100.0,,75.0
qwen3,Individualism,165,1,1,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,165,1,2,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,165,1,3,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,166,1,1,50.0,,,100.0,,50.0,,50.0,,100.0,,50.0
qwen3,Individualism,166,1,2,50.0,,,100.0,,50.0,,50.0,,100.0,,50.0
qwen3,Individualism,166,1,3,50.0,,,100.0,,50.0,,50.0,,100.0,,50.0
qwen3,Individualism,167,1,1,75.0,,,100.0,,75.0,,50.0,,50.0,,50.0
qwen3,Individualism,167,1,2,75.0,,,100.0,,75.0,,50.0,,50.0,,50.0
qwen3,Individualism,167,1,3,75.0,,,100.0,,75.0,,50.0,,50.0,,50.0
qwen3,Individualism,169,1,1,75.0,,,75.0,,75.0,,75.0,,50.0,,50.0
qwen3,Individualism,169,1,2,75.0,,,75.0,,75.0,,75.0,,50.0,,50.0
qwen3,Individualism,169,1,3,75.0,,,75.0,,75.0,,75.0,,50.0,,50.0
qwen3,Individualism,17,1,1,0.0,,,100.0,,25.0,,25.0,,100.0,,25.0
qwen3,Individualism,17,1,2,0.0,,,100.0,,25.0,,25.0,,100.0,,25.0
qwen3,Individualism,17,1,3,0.0,,,100.0,,25.0,,25.0,,100.0,,25.0
qwen3,Individualism,171,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,171,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,171,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,173,1,1,50.0,,,50.0,,50.0,,50.0,,0.0,,0.0
qwen3,Individualism,173,1,2,50.0,,,50.0,,50.0,,50.0,,0.0,,0.0
qwen3,Individualism,173,1,3,50.0,,,50.0,,50.0,,50.0,,0.0,,0.0
qwen3,Individualism,176,1,1,50.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,176,1,2,50.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,176,1,3,50.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,178,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,178,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,178,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,179,1,1,0.0,,,100.0,,100.0,,50.0,,100.0,,100.0
qwen3,Individualism,179,1,2,0.0,,,100.0,,100.0,,50.0,,100.0,,100.0
qwen3,Individualism,179,1,3,0.0,,,100.0,,100.0,,50.0,,100.0,,100.0
qwen3,Individualism,18,1,1,75.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,18,1,2,75.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,18,1,3,75.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,180,1,1,75.0,,,100.0,,100.0,,100.0,,100.0,,75.0
qwen3,Individualism,180,1,2,75.0,,,100.0,,100.0,,100.0,,100.0,,75.0
qwen3,Individualism,180,1,3,75.0,,,100.0,,100.0,,100.0,,100.0,,75.0
qwen3,Individualism,182,1,1,50.0,,,100.0,,100.0,,100.0,,25.0,,50.0
qwen3,Individualism,182,1,2,50.0,,,100.0,,100.0,,100.0,,25.0,,50.0
qwen3,Individualism,182,1,3,50.0,,,100.0,,100.0,,100.0,,25.0,,50.0
qwen3,Individualism,184,1,1,50.0,,,100.0,,50.0,,25.0,,100.0,,50.0
qwen3,Individualism,184,1,2,50.0,,,100.0,,50.0,,25.0,,100.0,,50.0
qwen3,Individualism,184,1,3,50.0,,,100.0,,50.0,,25.0,,100.0,,50.0
qwen3,Individualism,187,1,1,25.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,187,1,2,25.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,187,1,3,25.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,189,1,1,75.0,,,75.0,,75.0,,75.0,,100.0,,50.0
qwen3,Individualism,189,1,2,75.0,,,75.0,,75.0,,75.0,,100.0,,50.0
qwen3,Individualism,189,1,3,75.0,,,75.0,,75.0,,75.0,,100.0,,50.0
qwen3,Individualism,19,1,1,25.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,19,1,2,25.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,19,1,3,25.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,190,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,190,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,190,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,192,1,1,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,192,1,2,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,192,1,3,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,195,1,1,50.0,,,100.0,,100.0,,100.0,,50.0,,100.0
qwen3,Individualism,195,1,2,50.0,,,100.0,,100.0,,100.0,,50.0,,100.0
qwen3,Individualism,195,1,3,50.0,,,100.0,,100.0,,100.0,,50.0,,100.0
qwen3,Individualism,197,1,1,75.0,,,100.0,,25.0,,75.0,,25.0,,50.0
qwen3,Individualism,197,1,2,75.0,,,100.0,,25.0,,75.0,,25.0,,50.0
qwen3,Individualism,197,1,3,75.0,,,100.0,,25.0,,75.0,,25.0,,50.0
qwen3,Individualism,198,1,1,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,198,1,2,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,198,1,3,25.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,2,1,1,0.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,2,1,2,0.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,2,1,3,0.0,,,50.0,,100.0,,50.0,,50.0,,50.0
qwen3,Individualism,20,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,20,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,20,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,202,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,202,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,202,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,203,1,1,0.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,203,1,2,0.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,203,1,3,0.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,204,1,1,75.0,,,100.0,,100.0,,75.0,,75.0,,50.0
qwen3,Individualism,204,1,2,75.0,,,100.0,,100.0,,75.0,,75.0,,50.0
qwen3,Individualism,204,1,3,75.0,,,100.0,,100.0,,75.0,,75.0,,50.0
qwen3,Individualism,207,1,1,50.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,207,1,2,50.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,207,1,3,50.0,,,100.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,208,1,1,0.0,,,100.0,,,,50.0,,50.0,,50.0
qwen3,Individualism,208,1,2,0.0,,,100.0,,,,50.0,,50.0,,50.0
qwen3,Individualism,208,1,3,0.0,,,100.0,,,,50.0,,50.0,,50.0
qwen3,Individualism,21,1,1,25.0,,,75.0,,100.0,,25.0,,25.0,,25.0
qwen3,Individualism,21,1,2,25.0,,,75.0,,100.0,,25.0,,25.0,,25.0
qwen3,Individualism,21,1,3,25.0,,,75.0,,100.0,,25.0,,25.0,,25.0
qwen3,Individualism,216,1,1,75.0,,,75.0,,75.0,,75.0,,75.0,,100.0
qwen3,Individualism,216,1,2,75.0,,,75.0,,75.0,,75.0,,75.0,,100.0
qwen3,Individualism,216,1,3,75.0,,,75.0,,75.0,,75.0,,75.0,,100.0
qwen3,Individualism,217,1,1,100.0,,,100.0,,50.0,,100.0,,100.0,,50.0
qwen3,Individualism,217,1,2,100.0,,,100.0,,50.0,,100.0,,100.0,,50.0
qwen3,Individualism,217,1,3,100.0,,,100.0,,50.0,,100.0,,100.0,,50.0
qwen3,Individualism,223,1,1,0.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,223,1,2,0.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,223,1,3,0.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,226,1,1,75.0,,,100.0,,75.0,,100.0,,100.0,,75.0
qwen3,Individualism,226,1,2,75.0,,,100.0,,75.0,,100.0,,100.0,,75.0
qwen3,Individualism,226,1,3,75.0,,,100.0,,75.0,,100.0,,100.0,,75.0
qwen3,Individualism,228,1,1,50.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,228,1,2,50.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,228,1,3,50.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,232,1,1,50.0,,,100.0,,50.0,,75.0,,0.0,,25.0
qwen3,Individualism,232,1,2,50.0,,,100.0,,50.0,,75.0,,0.0,,25.0
qwen3,Individualism,232,1,3,50.0,,,100.0,,50.0,,75.0,,0.0,,25.0
qwen3,Individualism,235,1,1,50.0,,,50.0,,50.0,,75.0,,75.0,,50.0
qwen3,Individualism,235,1,2,50.0,,,50.0,,50.0,,75.0,,75.0,,50.0
qwen3,Individualism,235,1,3,50.0,,,50.0,,50.0,,75.0,,75.0,,50.0
qwen3,Individualism,24,1,1,0.0,,,100.0,,75.0,,75.0,,25.0,,50.0
qwen3,Individualism,24,1,2,0.0,,,100.0,,75.0,,75.0,,25.0,,50.0
qwen3,Individualism,24,1,3,0.0,,,100.0,,75.0,,75.0,,25.0,,50.0
qwen3,Individualism,242,1,1,25.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,242,1,2,25.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,242,1,3,25.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,27,1,1,25.0,,,75.0,,75.0,,50.0,,75.0,,50.0
qwen3,Individualism,27,1,2,25.0,,,75.0,,75.0,,50.0,,75.0,,50.0
qwen3,Individualism,27,1,3,25.0,,,75.0,,75.0,,50.0,,75.0,,50.0
qwen3,Individualism,29,1,1,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,29,1,2,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,29,1,3,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,3,1,1,50.0,,,100.0,,100.0,,100.0,,100.0,,75.0
qwen3,Individualism,3,1,2,50.0,,,100.0,,100.0,,100.0,,100.0,,75.0
qwen3,Individualism,3,1,3,50.0,,,100.0,,100.0,,100.0,,100.0,,75.0
qwen3,Individualism,31,1,1,50.0,,,50.0,,25.0,,50.0,,25.0,,25.0
qwen3,Individualism,31,1,2,50.0,,,50.0,,25.0,,50.0,,25.0,,25.0
qwen3,Individualism,31,1,3,50.0,,,50.0,,25.0,,50.0,,25.0,,25.0
qwen3,Individualism,34,1,1,50.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,34,1,2,50.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,34,1,3,50.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,36,1,1,50.0,,,100.0,,75.0,,75.0,,75.0,,75.0
qwen3,Individualism,36,1,2,50.0,,,100.0,,75.0,,75.0,,75.0,,75.0
qwen3,Individualism,36,1,3,50.0,,,100.0,,75.0,,75.0,,75.0,,75.0
qwen3,Individualism,37,1,1,25.0,,,100.0,,50.0,,50.0,,100.0,,75.0
qwen3,Individualism,37,1,2,25.0,,,100.0,,50.0,,50.0,,100.0,,75.0
qwen3,Individualism,37,1,3,25.0,,,100.0,,50.0,,50.0,,100.0,,75.0
qwen3,Individualism,38,1,1,100.0,,,100.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,38,1,2,100.0,,,100.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,38,1,3,100.0,,,100.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,39,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,39,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,39,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,4,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,4,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,4,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,40,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,40,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,40,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,42,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,42,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,42,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,43,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,43,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,43,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,44,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,100.0
qwen3,Individualism,44,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,100.0
qwen3,Individualism,44,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,100.0
qwen3,Individualism,47,1,1,75.0,,,25.0,,75.0,,25.0,,25.0,,75.0
qwen3,Individualism,47,1,2,75.0,,,25.0,,75.0,,25.0,,25.0,,75.0
qwen3,Individualism,47,1,3,75.0,,,25.0,,75.0,,25.0,,25.0,,75.0
qwen3,Individualism,48,1,1,50.0,,,75.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,48,1,2,50.0,,,75.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,48,1,3,50.0,,,75.0,,100.0,,100.0,,100.0,,100.0
qwen3,Individualism,49,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,49,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,49,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,5,1,1,50.0,,,100.0,,75.0,,50.0,,50.0,,50.0
qwen3,Individualism,5,1,2,50.0,,,100.0,,75.0,,50.0,,50.0,,50.0
qwen3,Individualism,5,1,3,50.0,,,100.0,,75.0,,50.0,,50.0,,50.0
qwen3,Individualism,50,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,75.0
qwen3,Individualism,50,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,75.0
qwen3,Individualism,50,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,75.0
qwen3,Individualism,51,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,51,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,51,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,25.0
qwen3,Individualism,53,1,1,0.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,53,1,2,0.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,53,1,3,0.0,,,50.0,,50.0,,50.0,,0.0,,50.0
qwen3,Individualism,54,1,1,25.0,,,75.0,,75.0,,75.0,,75.0,,25.0
qwen3,Individualism,54,1,2,25.0,,,75.0,,75.0,,75.0,,75.0,,25.0
qwen3,Individualism,54,1,3,25.0,,,75.0,,75.0,,75.0,,75.0,,25.0
qwen3,Individualism,55,1,1,75.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,55,1,2,75.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,55,1,3,75.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,56,1,1,75.0,,,100.0,,100.0,,75.0,,75.0,,75.0
qwen3,Individualism,56,1,2,75.0,,,100.0,,100.0,,75.0,,75.0,,75.0
qwen3,Individualism,56,1,3,75.0,,,100.0,,100.0,,75.0,,75.0,,75.0
qwen3,Individualism,57,1,1,25.0,,,100.0,,100.0,,100.0,,100.0,,50.0
qwen3,Individualism,57,1,2,25.0,,,100.0,,100.0,,100.0,,100.0,,50.0
qwen3,Individualism,57,1,3,25.0,,,100.0,,100.0,,100.0,,100.0,,50.0
qwen3,Individualism,58,1,1,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,58,1,2,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,58,1,3,50.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,59,1,1,25.0,,,75.0,,75.0,,25.0,,75.0,,25.0
qwen3,Individualism,59,1,2,25.0,,,75.0,,75.0,,25.0,,75.0,,25.0
qwen3,Individualism,59,1,3,25.0,,,75.0,,75.0,,25.0,,75.0,,25.0
qwen3,Individualism,60,1,1,0.0,,,0.0,,0.0,,0.0,,0.0,,25.0
qwen3,Individualism,60,1,2,0.0,,,0.0,,0.0,,0.0,,0.0,,25.0
qwen3,Individualism,60,1,3,0.0,,,0.0,,0.0,,0.0,,0.0,,25.0
qwen3,Individualism,61,1,1,100.0,,,100.0,,75.0,,75.0,,75.0,,75.0
qwen3,Individualism,61,1,2,100.0,,,100.0,,75.0,,75.0,,75.0,,75.0
qwen3,Individualism,61,1,3,100.0,,,100.0,,75.0,,75.0,,75.0,,75.0
qwen3,Individualism,62,1,1,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,62,1,2,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,62,1,3,0.0,,,50.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,63,1,1,25.0,,,0.0,,25.0,,25.0,,25.0,,25.0
qwen3,Individualism,63,1,2,25.0,,,0.0,,25.0,,25.0,,25.0,,25.0
qwen3,Individualism,63,1,3,25.0,,,0.0,,25.0,,25.0,,25.0,,25.0
qwen3,Individualism,64,1,1,0.0,,,100.0,,75.0,,75.0,,100.0,,100.0
qwen3,Individualism,64,1,2,0.0,,,100.0,,75.0,,75.0,,100.0,,100.0
qwen3,Individualism,64,1,3,0.0,,,100.0,,75.0,,75.0,,100.0,,100.0
qwen3,Individualism,66,1,1,50.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,66,1,2,50.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,66,1,3,50.0,,,50.0,,50.0,,75.0,,50.0,,50.0
qwen3,Individualism,67,1,1,25.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,67,1,2,25.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,67,1,3,25.0,,,100.0,,50.0,,50.0,,50.0,,50.0
qwen3,Individualism,70,1,1,50.0,,,50.0,,50.0,,50.0,,100.0,,50.0
qwen3,Individualism,70,1,2,50.0,,,50.0,,50.0,,50.0,,100.0,,50.0
qwen3,Individualism,70,1,3,50.0,,,50.0,,50.0,,50.0,,100.0,,50.0
qwen3,Individualism,72,1,1,0.0,,,25.0,,50.0,,0.0,,25.0,,50.0
qwen3,Individualism,72,1,2,0.0,,,25.0,,50.0,,0.0,,25.0,,50.0
qwen3,Individualism,72,1,3,0.0,,,25.0,,50.0,,0.0,,25.0,,50.0
qwen3,Individualism,73,1,1,50.0,,,100.0,,50.0,,50.0,,100.0,,100.0
